,open,high,low,close,volume,Supertrend,Macd,Macd_h,Macd_s,BB_l,BB_m,BB_u,sRSI_k,sRSI_d,action,BP,SP,PNL
2023-07-31 12:00:00+05:30,45756.0,45771.2,45738.45,45755.0,7440.0,45699.488340038246,17.703454023350787,-6.916756775589434,24.62021079894022,45711.162067521866,45762.3275,45813.49293247813,5.0675628743443175,7.36718705516819,SELL,,,
2023-07-31 12:05:00+05:30,45755.0,45780.0,45745.65,45759.4,12705.0,45699.488340038246,16.05052780090773,-6.8557463984259925,22.906274199333723,45714.77833032157,45763.795,45812.81166967843,9.598569398403619,5.825155783943103,SELL,,,
2023-07-31 12:10:00+05:30,45757.85,45785.0,45757.85,45777.0,6000.0,45699.488340038246,15.976576740002201,-5.543757967465218,21.52033470746742,45730.58171465757,45767.9425,45805.30328534242,23.484007738254366,12.716713337000764,SELL,,,
2023-07-31 12:15:00+05:30,45776.15,45785.3,45755.3,45775.2,5355.0,45699.488340038246,15.592978880435112,-4.741884661625846,20.33486354206096,45741.02348377954,45770.7775,45800.53151622045,36.41634714928566,23.166308095314548,SELL,,,
2023-07-31 12:20:00+05:30,45775.2,45785.0,45762.0,45765.2,3255.0,45699.488340038246,14.317020684131421,-4.814274286343629,19.13129497047505,45746.23625928802,45772.13249999999,45798.02874071196,38.65168308409479,32.850679323878275,SELL,,,
2023-07-31 12:25:00+05:30,45765.2,45766.65,45715.0,45727.0,12015.0,45699.488340038246,10.106887958434527,-7.21952560963242,17.326413568066947,45737.26693597877,45769.697499999995,45802.12806402122,21.956909665162794,32.34164663284775,SELL,,,
2023-07-31 12:30:00+05:30,45727.0,45748.15,45705.45,45722.35,16530.0,45699.488340038246,6.32223254134442,-8.803344821378023,15.125577362722442,45728.84506890348,45767.265,45805.68493109652,6.766342458868562,22.45831173604205,SELL,,,
2023-07-31 12:35:00+05:30,45722.25,45727.9,45714.2,45715.5,27165.0,45699.488340038246,2.7385596927197184,-9.90961413600218,12.648173828721898,45719.971896152354,45764.354999999996,45808.73810384764,1.2552921665095104e-13,9.574417374677159,SELL,,,
2023-07-31 12:40:00+05:30,45715.5,45736.95,45715.0,45721.0,10200.0,45699.488340038246,0.3383765812031925,-9.847837798014965,10.186214379218157,45714.76454927043,45760.67,45806.575450729564,2.9459533283125428,3.2374319290604094,SELL,,,
2023-07-31 12:45:00+05:30,45720.55,45746.45,45712.95,45739.1,10695.0,45699.488340038246,-0.10209026208030991,-8.230643713038774,8.128553450958464,45712.76223144028,45758.56,45804.35776855971,15.038775778877048,5.994909702396572,SELL,,,
2023-07-31 12:50:00+05:30,45739.1,45775.35,45735.15,45772.6,16755.0,45699.488340038246,2.2263427269353997,-4.721768579218451,6.948111306153851,45712.94336277822,45759.1425,45805.34163722178,46.74932480095129,21.578017969380294,SELL,,,
2023-07-31 12:55:00+05:30,45772.6,45788.0,45770.0,45774.4,8340.0,45699.488340038246,4.168831903785758,-2.223423521894474,6.392255425680232,45713.29379656559,45759.9625,45806.631203434416,76.32657561834979,46.03822539939271,SELL,,,
2023-07-31 13:00:00+05:30,45774.4,45780.0,45760.0,45771.3,8940.0,45699.488340038246,5.395923630334437,-0.7970654362766361,6.192989066611073,45713.560086082034,45759.41,45805.25991391797,94.76701183087783,72.61430408339298,,,,
2023-07-31 13:05:00+05:30,45771.3,45771.3,45755.25,45763.55,27540.0,45699.488340038246,5.677594656772271,-0.41231552787104153,6.089910184643313,45714.88344317121,45757.850000000006,45800.8165568288,88.5516490595747,86.54841216960078,,,,
2023-07-31 13:10:00+05:30,45763.6,45800.0,45760.15,45791.0,25245.0,45699.488340038246,8.023318741223193,1.5467268452639038,6.476591895959289,45713.94383377172,45758.535,45803.126166228285,89.36177824719714,90.89347971254989,BUY,45791.0,,-16957.5
2023-07-31 13:15:00+05:30,45791.0,45825.25,45782.8,45804.0,53865.0,45713.237494525,10.806739961335552,3.46411845230101,7.342621509034542,45711.88471704553,45759.560000000005,45807.23528295448,92.16185291743791,90.0250934080699,BUY,,,
2023-07-31 13:20:00+05:30,45803.7,45830.85,45803.7,45822.4,41745.0,45727.82142387856,14.332135618555185,5.591611287616514,8.74052433093867,45707.56520022777,45761.24500000001,45814.92479977225,100.00000000000013,93.84121038821172,BUY,,,
2023-07-31 13:25:00+05:30,45822.4,45829.4,45805.05,45816.0,37995.0,45730.11479189592,16.420327251777053,6.143842336670705,10.276484915106348,45705.14288125659,45763.90000000001,45822.65711874343,96.99814740716839,96.3866667748688,BUY,,,
2023-07-31 13:30:00+05:30,45817.15,45841.6,45812.1,45823.3,46620.0,45739.5412501965,18.45158477350924,6.540079886722314,11.911504886786926,45703.80215735003,45767.56500000001,45831.32784264999,95.8807875969638,97.6263116680441,BUY,,,
2023-07-31 13:35:00+05:30,45823.3,45829.0,45814.1,45829.0,14850.0,45740.328214454144,20.28745223613805,6.7007578794809,13.586694356657151,45702.36362309202,45771.21500000001,45840.066376908006,95.8807875969638,96.25324086703199,BUY,,,
2023-07-31 13:40:00+05:30,45829.0,45837.1,45805.0,45811.45,16290.0,45740.328214454144,20.09461389790522,5.206335632998455,14.888278264906765,45703.46957613468,45774.037500000006,45844.60542386533,90.31679658367558,94.02612392586771,BUY,,,
2023-07-31 13:45:00+05:30,45811.45,45835.0,45808.05,45821.0,16560.0,45740.328214454144,20.47635464261839,4.470461102169299,16.00589354044909,45704.0413049801,45777.11750000001,45850.193695019916,85.2382187624509,90.47860098103008,BUY,,,
2023-07-31 13:50:00+05:30,45821.0,45832.6,45820.0,45828.85,7245.0,45749.74429831515,21.168301327023073,4.129926229259187,17.038375097763886,45703.234555550785,45779.71000000001,45856.18544444923,80.30387248237837,85.28629594283495,BUY,,,
2023-07-31 13:55:00+05:30,45828.85,45828.85,45784.0,45800.0,21960.0,45749.74429831515,19.167766093130922,1.70351279629363,17.464253296837292,45704.004486782665,45780.950000000004,45857.89551321734,56.537926009168984,74.02667241799942,BUY,,,
2023-07-31 14:00:00+05:30,45800.0,45864.85,45796.15,45854.15,32700.0,45749.74429831515,21.70161722220655,3.3898911402954077,18.311726081911143,45702.55109706803,45785.39750000001,45868.24390293198,58.15404693701089,64.99861514285276,BUY,,,
2023-07-31 14:05:00+05:30,45854.15,45865.0,45828.35,45833.05,22140.0,45749.74429831515,21.756325460402877,2.755679502793388,19.00064595760949,45709.93392418656,45790.70000000001,45871.46607581346,43.315703426767506,52.669225457649134,BUY,,,
2023-07-31 14:10:00+05:30,45832.95,45833.35,45800.1,45812.7,39840.0,45749.74429831515,19.927890883940563,0.7417959410648578,19.186094942875705,45720.35774261083,45795.21750000001,45870.077257389195,42.743763383874295,48.07117124921757,,,,
2023-07-31 14:15:00+05:30,45812.7,45858.0,45812.7,45851.25,25635.0,45749.74429831515,21.3434718752178,1.7259015458736755,19.617570329344126,45732.89165178489,45802.00500000001,45871.11834821513,31.78784156476406,39.2824361251353,BUY,,,
2023-07-31 14:20:00+05:30,45849.6,45863.1,45828.75,45836.75,25530.0,45749.74429831515,21.052619696012698,1.1480394933348563,19.904580202677842,45748.02833617558,45807.79250000001,45867.55666382444,26.94121563637819,33.82427352833886,BUY,,,
2023-07-31 14:25:00+05:30,45836.75,45847.9,45829.35,45839.9,4500.0,45749.74429831515,20.836110214346263,0.7452240093347378,20.090886205011525,45760.55826850169,45812.83250000001,45865.10673149833,36.681469204192574,31.803508801778282,,,,
2023-07-31 14:30:00+05:30,45841.1,45871.85,45839.9,45856.35,20085.0,45756.85240426927,21.74128244136955,1.3203169890864181,20.42096545228313,45764.890561070635,45817.02000000001,45869.14943892939,36.57931994149175,33.40066826068751,BUY,,,
2023-07-31 14:35:00+05:30,45856.35,45880.0,45852.3,45860.0,30495.0,45769.40206080223,22.49386714981665,1.658321358026818,20.835545791789833,45769.81827504984,45821.30000000001,45872.78172495018,47.208540601728664,40.15644324913767,BUY,,,
2023-07-31 14:40:00+05:30,45860.0,45870.0,45841.0,45856.25,39585.0,45769.40206080223,22.52801337838173,1.3539740692735158,21.174039309108213,45777.35514086494,45825.54750000001,45873.73985913508,53.54747332938765,45.7784446242027,BUY,,,
2023-07-31 14:45:00+05:30,45854.5,45856.25,45811.85,45816.05,27240.0,45769.40206080223,19.091199017530016,-1.666272233262557,20.757471250792573,45788.87563651539,45828.17250000001,45867.469363484626,35.85202778145275,45.5360139041897,SELL,,45816.05,-16581.749999999956
2023-07-31 14:50:00+05:30,45814.7,45846.25,45805.65,45833.0,38745.0,45769.40206080223,17.53311142406892,-2.5794878613789223,20.112599285447843,45794.847854914544,45830.27250000001,45865.69714508547,24.42009015804381,37.93986375629475,SELL,,,
2023-07-31 14:55:00+05:30,45833.0,45854.95,45828.0,45854.95,8625.0,45769.40206080223,17.863577139461995,-1.7992177167886787,19.662794856250674,45797.99625229535,45832.82000000001,45867.643747704664,25.148046194930668,28.473388044809088,SELL,,,
2023-07-31 15:00:00+05:30,45850.75,45897.0,45844.0,45873.15,49995.0,45769.40206080223,19.370767347936635,-0.23362200665123112,19.604389354587866,45796.7501913584,45835.357500000006,45873.96480864161,49.39684166498603,32.98832600598685,,,,
2023-07-31 15:05:00+05:30,45873.15,45876.95,45845.0,45860.2,26940.0,45769.40206080223,19.297816458878515,-0.24525831656747954,19.543074775445994,45798.587052583876,45837.567500000005,45876.54794741613,58.31944229829798,44.28811005273824,,,,
2023-07-31 15:10:00+05:30,45860.2,45870.75,45852.55,45853.7,25965.0,45769.40206080223,18.502224549112725,-0.832680181066614,19.33490473017934,45800.08015604207,45839.0875,45878.09484395793,58.39084479614737,55.369042919810475,,,,
2023-07-31 15:15:00+05:30,45857.95,45859.0,45840.3,45853.15,53175.0,45769.40206080223,17.624171348594246,-1.3685867052680756,18.99275805386232,45801.116690835595,45840.295,45879.4733091644,51.02196664860963,55.910751247685006,SELL,,,
2023-07-31 15:20:00+05:30,45853.0,45869.1,45846.3,45850.0,38115.0,45769.40206080223,16.4841106205713,-2.006917946632818,18.49102856720412,45805.17510491771,45842.2225,45879.269895082296,48.4747657438076,52.629192396188216,SELL,,,
2023-07-31 15:25:00+05:30,45850.0,45870.0,45850.0,45868.9,41340.0,45774.50032311904,16.9107398436754,-1.2642309788229724,18.174970822498373,45807.17655610452,45844.61750000001,45882.0584438955,57.60312882816377,52.36662040686034,SELL,,,
2023-08-01 09:15:00+05:30,45903.05,45944.0,45862.85,45916.35,97515.0,45795.360991244896,20.83746370971494,2.1299943097732523,18.707469399941687,45800.98573713739,45848.99250000001,45896.99926286263,74.05654483897949,60.044813136983635,BUY,45916.35,,-18086.24999999989
2023-08-01 09:20:00+05:30,45915.1,45920.0,45890.25,45892.2,35550.0,45799.748706781334,21.749997066755896,2.434022133451368,19.315974933304528,45807.63549572782,45853.6025,45899.56950427218,80.13796324647399,70.5992123045391,BUY,,,
2023-08-01 09:25:00+05:30,45892.2,45900.1,45874.4,45886.45,36075.0,45799.748706781334,21.758392180490773,1.953933797748995,19.804458382741778,45807.069143005465,45855.2175,45903.36585699453,71.14567283629258,75.11339364058203,BUY,,,
2023-08-01 09:30:00+05:30,45885.0,45913.1,45880.65,45894.3,25365.0,45799.748706781334,22.143221489764983,1.8710104856185623,20.27221100414642,45808.40057130442,45858.28,45908.15942869558,58.03457897649704,69.77273835308787,BUY,,,
2023-08-01 09:35:00+05:30,45894.3,45894.5,45863.0,45863.0,18465.0,45799.748706781334,19.695515433035325,-0.4613564568888755,20.1568718899242,45815.50035454344,45860.795,45906.08964545656,42.41379905424564,57.19801695567842,,,,
2023-08-01 09:40:00+05:30,45864.0,45873.05,45845.65,45870.65,25020.0,45799.748706781334,18.1636031044618,-1.5946150283699225,19.758218132831722,45816.498631618124,45861.765,45907.031368381875,28.53907125027281,42.99581642700517,SELL,,45870.65,-18771.749999999847
2023-08-01 09:45:00+05:30,45871.95,45893.9,45858.4,45882.0,15735.0,45799.748706781334,17.66180737005925,-1.6771286102179772,19.338935980277228,45819.47068816761,45864.027500000004,45908.5843118324,17.123090916490614,29.358653740336354,SELL,,,
2023-08-01 09:50:00+05:30,45882.0,45889.9,45870.0,45870.0,7440.0,45799.748706781334,16.11012344856863,-2.58305002536688,18.69317347393551,45822.324210509345,45865.5325,45908.74078949066,14.17861229021855,19.946924818993995,SELL,,,
2023-08-01 09:55:00+05:30,45870.0,45874.95,45850.0,45855.75,8805.0,45799.748706781334,13.57407338530902,-4.09528007090119,17.66935345621021,45822.26792495426,45865.5025,45908.73707504574,10.60911937869625,13.970274195135142,SELL,,,
2023-08-01 10:00:00+05:30,45859.9,45868.0,45838.65,45852.95,21255.0,45799.748706781334,11.20908745671477,-5.168212799596354,16.377300256311123,45821.62771829398,45865.15,45908.67228170602,1.8028602389406458,8.86353063595182,SELL,,,
2023-08-01 10:05:00+05:30,45853.3,45879.3,45849.5,45877.55,10380.0,45799.748706781334,11.190832527398015,-4.149174183130487,15.340006710528503,45822.573711015546,45866.215000000004,45909.85628898446,10.637985386493161,7.683321668043356,SELL,,,
2023-08-01 10:10:00+05:30,45872.2,45883.35,45865.15,45867.9,6435.0,45799.748706781334,10.279198807540524,-4.048646322390383,14.327845129930907,45831.72731282526,45868.8075,45905.88768717475,16.595163678392794,9.678669767942205,SELL,,,
2023-08-01 10:15:00+05:30,45868.05,45876.1,45858.75,45874.0,7785.0,45799.748706781334,9.9344236844845,-3.514737156357125,13.449160840841625,45837.58457884509,45870.8575,45904.13042115491,25.203681947292313,17.478943670726093,SELL,,,
2023-08-01 10:20:00+05:30,45874.0,45874.0,45852.2,45860.0,6300.0,45799.748706781334,8.4342788024951,-4.011905630677219,12.44618443317232,45838.249695598344,45871.11,45903.97030440166,16.207712529265574,19.335519384983566,SELL,,,
2023-08-01 10:25:00+05:30,45860.0,45865.0,45824.35,45843.7,23730.0,45799.748706781334,5.862549578116159,-5.2669078840449295,11.129457462161088,45834.7010450789,45869.6375,45904.57395492109,10.25053423736594,17.22064290464128,SELL,,,
2023-08-01 10:30:00+05:30,45840.0,45844.15,45808.2,45819.7,44595.0,45799.748706781334,1.8663224128249567,-7.410508039468905,9.276830452293861,45826.56264154178,45867.6125,45908.66235845823,1.6420159684664182,9.366754245032649,SELL,,,
2023-08-01 10:35:00+05:30,45819.7,45819.7,45760.0,45769.8,46770.0,45890.650845308424,-5.266520208555448,-11.634680528679448,6.368160320124,45804.345981662336,45863.4175,45922.48901833767,1.5158245029548803e-13,3.964183401944174,SELL,,,
2023-08-01 10:40:00+05:30,45769.8,45782.65,45754.4,45765.3,32700.0,45867.03286740722,-11.153886704414617,-14.017637619630893,2.8637509152162766,45786.11003239605,45859.02500000001,45931.93996760397,1.5158245029548803e-13,0.547338656155578,SELL,,,
2023-08-01 10:45:00+05:30,45765.05,45767.2,45725.05,45740.0,52350.0,45848.62460063476,-17.65761958060466,-16.41709639665675,-1.2405231839479107,45764.01135578267,45853.52500000001,45943.03864421735,1.5158245029548803e-13,1.5577662616629418e-13,SELL,,,
2023-08-01 10:50:00+05:30,45740.0,45766.0,45730.7,45763.95,22770.0,45848.62460063476,-20.641369046788896,-15.520676690272788,-5.120692356516107,45751.0149405133,45848.277500000004,45945.54005948671,8.176726070711451,2.7255753569039225,SELL,,,
2023-08-01 10:55:00+05:30,45757.1,45773.5,45754.95,45768.05,18660.0,45848.62460063476,-22.416769693547394,-13.836861869625029,-8.579907823922365,45742.87987971563,45840.8625,45938.84512028438,18.22871938854449,8.80181515308537,SELL,,,
2023-08-01 11:00:00+05:30,45766.1,45769.0,45740.75,45741.6,20385.0,45848.62460063476,-25.66226285333687,-13.665884023531603,-11.996378829805266,45729.32629211852,45833.332500000004,45937.338707881485,23.26981285312377,16.558419437459907,SELL,,,
2023-08-01 11:05:00+05:30,45738.05,45748.4,45723.85,45730.0,48855.0,45827.71855786033,-28.837936834897846,-13.473246404074064,-15.364690430823781,45715.31130399743,45825.51000000001,45935.70869600259,18.124809514014085,19.87444725189412,SELL,,,
2023-08-01 11:10:00+05:30,45730.0,45748.45,45729.95,45747.0,13275.0,45825.63733530885,-29.641237682728388,-11.421237801523684,-18.219999881204703,45707.63196501186,45818.145000000004,45928.65803498815,17.280630056187032,19.558417474441637,SELL,,,
2023-08-01 11:15:00+05:30,45742.0,45748.55,45735.05,45741.5,6225.0,45821.674858836166,-30.37155900018115,-9.721247295181158,-20.650311704999993,45698.765077765514,45812.07000000001,45925.3749222345,20.696162427036185,18.70053399907911,SELL,,,
2023-08-01 11:20:00+05:30,45741.5,45748.2,45710.85,45730.0,20790.0,45813.99630757385,-31.51501235145406,-8.691760517163253,-22.823251834290808,45689.70773420707,45805.037500000006,45920.36726579294,23.724290261831694,20.56702758168498,SELL,,,
2023-08-01 11:25:00+05:30,45730.0,45758.75,45726.0,45745.0,9870.0,45813.99630757385,-30.855153725227865,-6.425521512749647,-24.429632212478218,45685.71741563763,45798.18750000001,45910.65758436239,28.603896557418256,24.34144974876205,SELL,,,
2023-08-01 11:30:00+05:30,45745.0,45749.3,45715.0,45732.35,19725.0,45813.99630757385,-30.995661596694845,-5.2528235073733,-25.742838089321545,45680.419685817884,45791.30500000001,45902.19031418213,33.30574456635457,28.544643795201512,SELL,,,
2023-08-01 11:35:00+05:30,45732.35,45735.8,45720.35,45731.55,20490.0,45810.80314121269,-30.816336862415483,-4.058799018475149,-26.757537843940334,45675.437365055135,45785.09500000001,45894.75263494488,45.62523481193802,35.84495864523695,SELL,,,
2023-08-01 11:40:00+05:30,45725.0,45765.0,45724.7,45762.0,27690.0,45810.80314121269,-27.89559712060145,-0.9104474213288931,-26.985149699272558,45675.058668944584,45780.54750000001,45886.03633105543,64.8711479896788,47.93404245599047,,,,
2023-08-01 11:45:00+05:30,45764.55,45769.8,45749.0,45750.05,27525.0,45810.80314121269,-26.24264607364603,0.5940029005012235,-26.836648974147252,45677.89449899819,45774.17250000001,45870.450501001826,79.81565790853809,63.43734690338497,,,,
2023-08-01 11:50:00+05:30,45750.05,45764.0,45735.0,45760.25,8535.0,45810.80314121269,-23.834862249692378,2.4014293795639006,-26.23629162925628,45682.561428163346,45768.79000000001,45855.01857183667,94.76965042989083,79.81881877603591,BUY,45760.25,,-17115.749999999825
2023-08-01 11:55:00+05:30,45760.6,45763.0,45737.6,45747.65,8190.0,45810.80314121269,-22.681927775091026,2.8434910833322036,-25.52541885842323,45690.70012038851,45762.47250000001,45834.24487961151,88.13771518507944,87.57434117450278,BUY,,,
2023-08-01 12:00:00+05:30,45747.65,45765.4,45740.35,45752.0,5460.0,45810.80314121269,-21.173139479884412,3.4818235028310554,-24.654962982715467,45700.90982132303,45757.07250000001,45813.23517867699,89.84809929046405,90.91848830181145,BUY,,,
2023-08-01 12:05:00+05:30,45752.0,45755.9,45709.0,45715.7,25050.0,45810.80314121269,-22.645477545127505,1.607588350070369,-24.253065895197874,45707.87205052586,45750.67250000001,45793.472949474155,68.81122158895352,82.26567868816568,BUY,,,
2023-08-01 12:10:00+05:30,45715.7,45732.0,45706.8,45718.75,11400.0,45807.97413023791,-23.297645800856117,0.7643360754734054,-24.061981876329522,45714.30696209752,45745.625000000015,45776.94303790251,56.70020921115921,71.78651003019226,,,,
2023-08-01 12:15:00+05:30,45717.75,45733.9,45688.05,45721.15,35925.0,45806.54568306107,-23.351650607473857,0.5682650150845312,-23.91991562255839,45712.20749918822,45743.19250000001,45774.177500811806,40.131335884082155,55.214255561398296,,,,
2023-08-01 12:20:00+05:30,45723.65,45733.2,45715.8,45718.0,31200.0,45806.54568306107,-23.379128440486966,0.4326297456571382,-23.811758186144104,45709.73278216311,45740.82750000001,45771.9222178369,39.18621084096333,45.3392519787349,,,,
2023-08-01 12:25:00+05:30,45722.15,45722.15,45675.0,45676.0,41490.0,45795.38917531016,-26.484655193526123,-2.138317605905616,-24.346337587620507,45695.6000628168,45737.62750000001,45779.65493718322,24.595825130235692,34.63779061842707,SELL,,45676.0,-18379.499999999825
2023-08-01 12:30:00+05:30,45680.95,45692.15,45671.9,45679.05,50760.0,45773.68715026586,-28.372635923762573,-3.2210386689136534,-25.15159725484892,45686.03363227733,45733.382500000014,45780.7313677227,13.732040952009578,25.83802564106954,SELL,,,
2023-08-01 12:35:00+05:30,45684.95,45685.85,45646.0,45646.0,32595.0,45761.57112879931,-32.16495545971702,-5.6106865638944825,-26.55426889582254,45669.14458565274,45727.28000000001,45785.415414347284,2.380710363305608,13.5695254818503,SELL,,,
2023-08-01 12:40:00+05:30,45647.6,45651.7,45617.55,45642.5,40785.0,45731.2431103994,-35.04879605957103,-6.795621730998796,-28.253174328572236,45653.92883415401,45722.32500000001,45790.721165846015,2.380710363305608,6.16448722620694,SELL,,,
2023-08-01 12:45:00+05:30,45642.5,45661.3,45633.1,45642.0,18795.0,45731.2431103994,-36.94868489353394,-6.956408451969359,-29.992276441564577,45641.24882702403,45717.92500000001,45794.60117297599,1.5957605607278916e-13,1.5871402422038,SELL,,,
2023-08-01 12:50:00+05:30,45639.3,45675.65,45633.4,45672.1,21045.0,45731.2431103994,-35.61499455098965,-4.498174487540059,-31.11682006344959,45636.24380556737,45714.18000000001,45792.116194432645,18.69636077010512,7.025690377803637,SELL,,,
2023-08-01 12:55:00+05:30,45675.0,45677.95,45652.65,45666.15,14895.0,45731.2431103994,-34.63885545582161,-2.817628313897618,-31.821227141923995,45630.85513782295,45710.41250000001,45789.96986217707,35.49220044701051,18.062853739038605,SELL,,,
2023-08-01 13:00:00+05:30,45665.9,45666.15,45641.25,45648.0,41385.0,45731.2431103994,-34.92719256979035,-2.484772342293084,-32.442420227497266,45622.859136527855,45706.312500000015,45789.765863472174,47.6917908942549,33.96011737045686,SELL,,,
2023-08-01 13:05:00+05:30,45647.05,45688.15,45646.55,45678.35,29340.0,45731.2431103994,-32.33398441042664,0.08674865365649964,-32.42073306408314,45620.65699348809,45702.98000000001,45785.30300651193,58.92552956580812,47.36984030235786,,,,
2023-08-01 13:10:00+05:30,45678.35,45700.0,45666.0,45699.3,15105.0,45731.2431103994,-28.262565090008138,3.32653437926,-31.589099469268138,45620.109623430944,45701.327500000014,45782.54537656908,75.46302322223606,60.69344789409971,BUY,45699.3,,-18728.99999999987
2023-08-01 13:15:00+05:30,45698.35,45710.0,45690.0,45706.8,11010.0,45731.2431103994,-24.152335535945895,5.949411146657795,-30.10174668260369,45620.00549712185,45700.09000000001,45780.17450287817,96.59676610832499,76.99510629878974,BUY,,,
2023-08-01 13:20:00+05:30,45706.8,45729.95,45690.0,45720.0,9765.0,45731.2431103994,-19.603838471819472,8.398326568627375,-28.002165040446847,45622.43472486457,45697.99000000001,45773.54527513545,100.00000000000016,90.68659644352043,BUY,,,
2023-08-01 13:25:00+05:30,45718.5,45727.0,45697.6,45726.95,20535.0,45731.2431103994,-15.262379649815557,10.19182831250503,-25.454207962320588,45623.835334916825,45696.83500000001,45769.83466508319,100.00000000000016,98.86558870277513,BUY,,,
2023-08-01 13:30:00+05:30,45726.4,45784.45,45726.4,45773.7,37065.0,45648.76232157947,-7.957676816055027,13.99722491701245,-21.954901733067476,45621.97939081273,45697.50750000001,45773.03560918728,100.00000000000016,100.00000000000018,BUY,,,
2023-08-01 13:35:00+05:30,45774.95,45782.65,45743.95,45761.05,30225.0,45655.2891327824,-3.1530500737499096,15.041481327454054,-18.194531401203964,45620.670239193096,45698.177500000005,45775.684760806915,96.93252125406916,98.97750708468986,BUY,,,
2023-08-01 13:40:00+05:30,45761.05,45769.9,45722.0,45725.0,9960.0,45655.2891327824,-2.22859265372972,12.772750997979395,-15.001343651709115,45622.23123683604,45696.82750000001,45771.42376316397,86.22907119425788,94.38719748277576,BUY,,,
2023-08-01 13:45:00+05:30,45725.0,45756.2,45706.8,45745.1,24150.0,45655.2891327824,0.12451321841217577,12.100685496097032,-11.976172277684856,45621.156256306036,45698.29750000001,45775.43874369398,79.02028122960007,87.39395789264239,BUY,,,
2023-08-01 13:50:00+05:30,45753.1,45762.75,45710.1,45726.3,54255.0,45655.2891327824,0.4669806314195739,9.954522327283545,-9.487541695863971,45621.06463662876,45698.67500000001,45776.28536337126,71.24195495297725,78.83043579227842,BUY,,,
2023-08-01 13:55:00+05:30,45725.8,45727.5,45680.0,45685.0,20910.0,45655.2891327824,-2.5646130550449016,5.538342912655256,-8.102955967700158,45619.752804395896,45696.86750000001,45773.98219560412,60.589087521803044,70.28377456812682,BUY,,,
2023-08-01 14:00:00+05:30,45680.0,45698.1,45666.6,45682.35,12525.0,45655.2891327824,-5.121962945522682,2.384794417741981,-7.506757363264663,45618.35950161099,45695.08500000001,45771.81049838902,45.96247589749189,59.26450612409075,BUY,,,
2023-08-01 14:05:00+05:30,45682.35,45697.35,45660.0,45686.25,8835.0,45655.2891327824,-6.756103595376771,0.6005230143103137,-7.356626609687085,45619.25278520468,45695.59750000001,45771.942214795345,35.96228897737027,47.50461746555509,,,,
2023-08-01 14:10:00+05:30,45686.25,45698.3,45670.0,45674.45,5880.0,45655.2891327824,-8.90073112907703,-1.235283615511956,-7.665447513565074,45618.79737999047,45695.36750000001,45771.93762000954,23.98527313502242,35.303346003294884,SELL,,45674.45,-19101.749999999956
2023-08-01 14:15:00+05:30,45674.45,45697.8,45667.3,45687.9,5835.0,45655.2891327824,-9.406627559990739,-1.3929440371405306,-8.013683522850208,45624.18801686637,45697.46250000001,45770.73698313365,17.700980021059276,25.882847377817345,SELL,,,
2023-08-01 14:20:00+05:30,45687.9,45743.85,45680.1,45725.0,14160.0,45655.2891327824,-6.736242968145234,1.021952443763979,-7.758195411909213,45631.95579114052,45701.58750000001,45771.2192088595,22.929238192924903,21.53849711633556,BUY,45725.0,,-19860.0
2023-08-01 14:25:00+05:30,45726.0,45759.75,45714.0,45746.1,12555.0,45655.2891327824,-2.8841041230480187,3.8992730310889554,-6.783377154136974,45640.26171554162,45706.7925,45773.32328445838,46.66593743973683,29.098718551240363,BUY,,,
2023-08-01 14:30:00+05:30,45746.45,45758.15,45733.2,45742.0,8175.0,45655.2891327824,-0.16024486693640938,5.298505829760452,-5.458750696696861,45644.07054689622,45710.287500000006,45776.50445310379,63.7018256791543,44.43233377060537,BUY,,,
2023-08-01 14:35:00+05:30,45742.0,45788.0,45735.0,45780.0,19485.0,45655.2891327824,5.006998081487836,8.372599022547758,-3.3656009410599217,45646.428512562605,45715.98,45785.5314874374,78.187310245966,62.85169112161907,BUY,,,
2023-08-01 14:40:00+05:30,45783.2,45792.1,45765.6,45778.1,52005.0,45661.253927714,8.846781040156202,9.769905584972898,-0.9231245448166967,45655.28624923158,45722.485,45789.68375076842,87.0132892939592,76.30080840635986,BUY,,,
2023-08-01 14:45:00+05:30,45773.6,45786.15,45741.45,45746.55,28830.0,45661.253927714,9.237530867714668,8.12852433002509,1.1090065376895764,45661.12305465045,45725.895000000004,45790.666945349556,85.29315205231201,83.49791719741243,BUY,,,
2023-08-01 14:50:00+05:30,45749.9,45771.4,45729.0,45735.3,31755.0,45661.253927714,8.540966990534798,5.945568362276178,2.5953986282586206,45663.987253966436,45727.69500000001,45791.40274603358,69.73494941168711,80.68046358598615,BUY,,,
2023-08-01 14:55:00+05:30,45735.3,45760.0,45727.1,45754.65,16665.0,45661.253927714,9.441482847549196,5.476867375432461,3.9646154721167357,45666.104886123256,45730.08750000001,45794.07011387676,59.74194246846394,71.5900146441544,BUY,,,
2023-08-01 15:00:00+05:30,45754.35,45775.0,45714.4,45775.0,29235.0,45661.253927714,11.662781791390444,6.158533055418966,5.504248735971478,45666.15466953885,45732.83750000001,45799.520330461164,67.49902836395358,65.65864008136826,BUY,,,
2023-08-01 15:05:00+05:30,45775.0,45778.0,45720.0,45724.75,34035.0,45661.253927714,9.261659518997476,3.0059286264207987,6.255730892576677,45665.99894179958,45732.72750000001,45799.456058200434,62.53187706397984,63.25761596546584,BUY,,,
