4/19/2013,GBP,0.655760001,0.655760001
4/20/2013,INR,53.94049835,1
4/20/2013,EUR,0.76625,0.76625
4/20/2013,GBP,0.656555709,0.656555709
4/21/2013,INR,53.93299868,1
4/21/2013,EUR,0.76615,0.76615
4/21/2013,GBP,0.656512605,0.656512605
4/22/2013,INR,54.20048867,1
4/22/2013,EUR,0.766444607,0.766444607
4/22/2013,GBP,0.65525854,0.65525854
4/23/2013,INR,54.27998605,1
4/23/2013,EUR,0.768403486,0.768403486
4/23/2013,GBP,0.655044138,0.655044138
4/24/2013,INR,54.23569489,1
4/24/2013,EUR,0.769491021,0.769491021
4/24/2013,GBP,0.65539502,0.65539502
4/25/2013,INR,54.12527537,1
4/25/2013,EUR,0.769214051,0.769214051
4/25/2013,GBP,0.648088996,0.648088996
4/26/2013,INR,54.44149025,1
4/26/2013,EUR,0.767789604,0.767789604
4/26/2013,GBP,0.646129989,0.646129989
4/27/2013,INR,54.3730011,1
4/27/2013,EUR,0.76743026,0.76743026
4/27/2013,GBP,0.645994832,0.645994832
4/28/2013,INR,54.3730011,1
4/28/2013,EUR,0.76743026,0.76743026
4/28/2013,GBP,0.645994832,0.645994832
4/29/2013,INR,54.21658954,1
4/29/2013,EUR,0.763853726,0.763853726
4/29/2013,GBP,0.645520796,0.645520796
4/30/2013,INR,53.69366878,1
4/30/2013,EUR,0.759408942,0.759408942
4/30/2013,GBP,0.643517155,0.643517155
5/1/2013,INR,53.67465117,1
5/1/2013,EUR,0.758042344,0.758042344
5/1/2013,GBP,0.642072243,0.642072243
5/2/2013,INR,53.8159022,1
5/2/2013,EUR,0.765421671,0.765421671
5/2/2013,GBP,0.64448881,0.64448881
5/3/2013,INR,53.91974285,1
5/3/2013,EUR,0.762732063,0.762732063
5/3/2013,GBP,0.642591293,0.642591293
5/4/2013,INR,53.8030614,1
5/4/2013,EUR,0.76235,0.76235
5/4/2013,GBP,0.642116416,0.642116416
5/5/2013,INR,53.8105011,1
5/5/2013,EUR,0.76235,0.76235
5/5/2013,GBP,0.642116416,0.642116416
5/6/2013,INR,54.15516154,1
5/6/2013,EUR,0.765063262,0.765063262
5/6/2013,GBP,0.643549869,0.643549869
5/7/2013,INR,54.0754651,1
5/7/2013,EUR,0.764287568,0.764287568
5/7/2013,GBP,0.646527458,0.646527458
5/8/2013,INR,54.05453317,1
5/8/2013,EUR,0.758727044,0.758727044
5/8/2013,GBP,0.64252348,0.64252348
5/9/2013,INR,54.33578537,1
5/9/2013,EUR,0.763155727,0.763155727
5/9/2013,GBP,0.645154105,0.645154105
5/10/2013,INR,54.82488163,1
5/10/2013,EUR,0.772010313,0.772010313
5/10/2013,GBP,0.652156336,0.652156336
5/11/2013,INR,54.8030014,1
5/11/2013,EUR,0.77015,0.77015
5/11/2013,GBP,0.650834948,0.650834948
5/12/2013,INR,54.8105011,1
5/12/2013,EUR,0.77015,0.77015
5/12/2013,GBP,0.651084055,0.651084055
5/13/2013,INR,54.87315753,1
5/13/2013,EUR,0.770234846,0.770234846
5/13/2013,GBP,0.653988047,0.653988047
5/14/2013,INR,54.8154413,1
5/14/2013,EUR,0.771037182,0.771037182
5/14/2013,GBP,0.655601386,0.655601386
5/15/2013,INR,54.82008106,1
5/15/2013,EUR,0.777847437,0.777847437
5/15/2013,GBP,0.658004889,0.658004889
5/16/2013,INR,54.68378461,1
5/16/2013,EUR,0.775311826,0.775311826
5/16/2013,GBP,0.653591631,0.653591631
5/17/2013,INR,54.89498589,1
5/17/2013,EUR,0.780143583,0.780143583
5/17/2013,GBP,0.659096541,0.659096541
5/18/2013,INR,54.87799845,1
5/18/2013,EUR,0.77905,0.77905
5/18/2013,GBP,0.659304434,0.659304434
5/19/2013,INR,54.88549805,1
5/19/2013,EUR,0.77905,0.77905
5/19/2013,GBP,0.659130607,0.659130607
5/20/2013,INR,55.03968205,1
5/20/2013,EUR,0.77734898,0.77734898
5/20/2013,GBP,0.656913936,0.656913936
5/21/2013,INR,55.4353337,1
5/21/2013,EUR,0.774518549,0.774518549
5/21/2013,GBP,0.659253592,0.659253592
5/22/2013,INR,55.42050171,1
5/22/2013,EUR,0.775554461,0.775554461
5/22/2013,GBP,0.664010606,0.664010606
5/23/2013,INR,55.71999144,1
5/23/2013,EUR,0.771915022,0.771915022
5/23/2013,GBP,0.660945823,0.660945823
5/24/2013,INR,55.7799783,1
5/24/2013,EUR,0.774006389,0.774006389
5/24/2013,GBP,0.661125305,0.661125305
5/25/2013,INR,55.63499832,1
5/25/2013,EUR,0.77328,0.77328
5/25/2013,GBP,0.661091462,0.661091462
5/26/2013,INR,55.82049942,1
5/26/2013,EUR,0.77328,0.77328
5/26/2013,GBP,0.661091462,0.661091462
5/27/2013,INR,55.57570302,1
5/27/2013,EUR,0.77322526,0.77322526
5/27/2013,GBP,0.662467615,0.662467615
5/28/2013,INR,56.06412104,1
5/28/2013,EUR,0.777168916,0.777168916
5/28/2013,GBP,0.664062609,0.664062609
5/29/2013,INR,56.29591617,1
5/29/2013,EUR,0.772456187,0.772456187
5/29/2013,GBP,0.661301476,0.661301476
5/30/2013,INR,56.38512749,1
5/30/2013,EUR,0.766727964,0.766727964
5/30/2013,GBP,0.657583883,0.657583883
5/31/2013,INR,56.50503129,1
5/31/2013,EUR,0.770358111,0.770358111
5/31/2013,GBP,0.658673287,0.658673287
6/1/2013,INR,56.58038876,1
6/1/2013,EUR,0.769585,0.769585
6/1/2013,GBP,0.658197854,0.658197854
