Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.995*D*D + 0.005*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
20-Apr-23,532039,51.99,52.76,-0.0147,0.0308,0.0308,0.5884
20-Apr-23,532042,23.5,23.5,0,0.0345,0.0344,0.6572
20-Apr-23,532053,51,50.06,0.0186,0.038,0.0379,0.7241
20-Apr-23,532056,14.1,14.1,0,0.0318,0.0317,0.6056
20-Apr-23,532057,90.16,92.8,-0.0289,0.0354,0.0354,0.6763
20-Apr-23,532067,432.95,433.8,-0.002,0.0306,0.0305,0.5827
20-Apr-23,532070,93.18,94.28,-0.0117,0.041,0.0409,0.7814
20-Apr-23,532078,23.5,23.5,0,0.0178,0.0178,0.3401
20-Apr-23,532083,3.13,3.13,0,0.0005,0.0005,0.0096
20-Apr-23,532090,1.95,2.01,-0.0303,0.0333,0.0333,0.6362
20-Apr-23,532092,2.07,2.04,0.0146,0.0374,0.0373,0.7126
20-Apr-23,532100,6.58,6,0.0923,0.0591,0.0594,1.1348
20-Apr-23,532102,36.14,36.23,-0.0025,0.041,0.0409,0.7814
20-Apr-23,532113,4.42,4.42,0,0.0398,0.0397,0.7585
20-Apr-23,532123,5.11,5.26,-0.0289,0.0375,0.0375,0.7164
20-Apr-23,532124,9.47,9.33,0.0149,0.037,0.0369,0.705
20-Apr-23,532140,21.69,20.58,0.0525,0.043,0.0431,0.8234
20-Apr-23,532145,10.7,11.1,-0.0367,0.0404,0.0404,0.7718
20-Apr-23,532154,0.55,0.56,-0.018,0.1649,0.1645,3.1428
20-Apr-23,532159,13.4,13.15,0.0188,0.0401,0.0401,0.7661
20-Apr-23,532160,6.2,6.3,-0.016,0.0264,0.0263,0.5025
20-Apr-23,532164,9,9.35,-0.0382,0.0376,0.0376,0.7183
20-Apr-23,532167,25,25,0,0.0094,0.0094,0.1796
20-Apr-23,532183,4.28,4.5,-0.0501,0.038,0.0381,0.7279
20-Apr-23,532217,10.99,10.97,0.0018,0.0436,0.0435,0.8311
20-Apr-23,532230,74.36,74.01,0.0047,0.0269,0.0268,0.512
20-Apr-23,532262,1100,1101,-0.0009,0.0285,0.0284,0.5426
20-Apr-23,532271,3.11,3.45,-0.1038,0.039,0.0396,0.7566
20-Apr-23,532284,29.69,29.4,0.0098,0.0271,0.027,0.5158
20-Apr-23,532304,25.25,25.25,0,0.033,0.033,0.6305
20-Apr-23,532315,10.64,11.2,-0.0513,0.0308,0.0309,0.5903
20-Apr-23,532320,9.46,9.13,0.0355,0.0423,0.0423,0.8081
20-Apr-23,532323,49.93,50.79,-0.0171,0.0307,0.0306,0.5846
20-Apr-23,532329,475.65,453,0.0488,0.0433,0.0433,0.8272
20-Apr-23,532333,38.2,39.48,-0.033,0.0345,0.0345,0.6591
20-Apr-23,532334,32.65,33,-0.0107,0.0411,0.041,0.7833
20-Apr-23,532340,2.68,2.68,0,0.0524,0.0523,0.9992
20-Apr-23,532344,162.75,157.45,0.0331,0.035,0.035,0.6687
20-Apr-23,532350,2.02,2.12,-0.0483,0.0369,0.0369,0.705
20-Apr-23,532354,8.33,8.32,0.0012,0.043,0.0429,0.8196
20-Apr-23,532355,6.11,6.24,-0.0211,0.041,0.0409,0.7814
20-Apr-23,532359,0.7,0.7,0,0.0269,0.0268,0.512
20-Apr-23,532362,70,70.8,-0.0114,0.0368,0.0367,0.7012
20-Apr-23,532372,31.82,32.11,-0.0091,0.0419,0.0418,0.7986
20-Apr-23,532373,19.88,19.2,0.0348,0.0327,0.0327,0.6247
20-Apr-23,532379,4,4.03,-0.0075,0.0422,0.0421,0.8043
20-Apr-23,532380,13.51,13.89,-0.0277,0.0344,0.0343,0.6553
20-Apr-23,532384,162.7,162.8,-0.0006,0.0275,0.0274,0.5235
20-Apr-23,532397,8.52,8.96,-0.0504,0.0344,0.0345,0.6591
20-Apr-23,532402,3.6,3.6,0,0.04,0.0399,0.7623
20-Apr-23,532403,3.46,3.46,0,0.0222,0.0221,0.4222
20-Apr-23,532404,37.75,36.79,0.0258,0.032,0.032,0.6114
20-Apr-23,532406,492.7,479.45,0.0273,0.0324,0.0324,0.619
20-Apr-23,532407,65.69,67.97,-0.0341,0.0305,0.0305,0.5827
20-Apr-23,532410,31.89,30.06,0.0591,0.0388,0.0389,0.7432
20-Apr-23,532425,11,10.45,0.0513,0.0413,0.0414,0.7909
20-Apr-23,532435,76.46,77.55,-0.0142,0.0293,0.0293,0.5598
20-Apr-23,532441,3.62,3.48,0.0394,0.0378,0.0378,0.7222
20-Apr-23,532444,1.01,0.97,0.0404,0.0354,0.0354,0.6763
20-Apr-23,532455,13.02,13.04,-0.0015,0.04,0.0399,0.7623
20-Apr-23,532459,75.66,81.12,-0.0697,0.037,0.0373,0.7126
20-Apr-23,532467,95.85,92.87,0.0316,0.0333,0.0332,0.6343
20-Apr-23,532468,12407.95,12571.85,-0.0131,0.0197,0.0196,0.3745
20-Apr-23,532485,370.15,370.95,-0.0022,0.0111,0.0111,0.2121
20-Apr-23,532503,584.4,583.9,0.0009,0.0191,0.0191,0.3649
20-Apr-23,532645,2.13,2.15,-0.0093,0.0475,0.0474,0.9056
20-Apr-23,532656,7.19,7.32,-0.0179,0.0341,0.034,0.6496
20-Apr-23,532676,8.65,8.44,0.0246,0.0391,0.039,0.7451
20-Apr-23,532701,9.41,9.45,-0.0042,0.0371,0.037,0.7069
20-Apr-23,532723,21.48,21.74,-0.012,0.0472,0.0471,0.8998
20-Apr-23,532742,7522.25,7376.1,0.0196,0.0221,0.0221,0.4222
20-Apr-23,532744,12.49,12.73,-0.019,0.0364,0.0363,0.6935
20-Apr-23,532745,28.02,28,0.0007,0.0353,0.0352,0.6725
20-Apr-23,532766,1.43,1.5,-0.0478,0.0357,0.0358,0.684
20-Apr-23,532806,36.81,38.74,-0.0511,0.037,0.0371,0.7088
20-Apr-23,532820,6.24,6.19,0.008,0.0396,0.0395,0.7546
20-Apr-23,532825,3.27,3.12,0.047,0.0293,0.0294,0.5617
20-Apr-23,532829,95.11,91.77,0.0357,0.0346,0.0346,0.661
20-Apr-23,532855,51.29,53.86,-0.0489,0.0433,0.0434,0.8292
20-Apr-23,532879,159.05,160.05,-0.0063,0.0414,0.0413,0.789
20-Apr-23,532893,49.9,49.93,-0.0006,0.0261,0.0261,0.4986
20-Apr-23,532911,7.17,7.15,0.0028,0.0177,0.0176,0.3362
20-Apr-23,532918,22.33,22.16,0.0076,0.0272,0.0271,0.5177
20-Apr-23,532933,23.08,23.43,-0.0151,0.0306,0.0305,0.5827
20-Apr-23,532957,22.44,21.38,0.0484,0.0343,0.0344,0.6572
20-Apr-23,532985,63.29,62.73,0.0089,0.0071,0.0071,0.1356
20-Apr-23,532992,21.5,22.47,-0.0441,0.0342,0.0342,0.6534
20-Apr-23,533014,35.18,35.71,-0.015,0.0296,0.0295,0.5636
20-Apr-23,533018,23.75,23.75,0,0.0449,0.0448,0.8559
20-Apr-23,533019,16.6,16.99,-0.0232,0.0391,0.039,0.7451
20-Apr-23,533056,39.91,39.75,0.004,0.0313,0.0312,0.5961
20-Apr-23,533078,34,35.7,-0.0488,0.0215,0.0217,0.4146
20-Apr-23,533095,3617.55,3627.25,-0.0027,0.0224,0.0224,0.428
20-Apr-23,533101,192.3,182.1,0.0545,0.0346,0.0347,0.6629
20-Apr-23,533108,18.39,17.6,0.0439,0.036,0.036,0.6878
20-Apr-23,533110,18,17.06,0.0536,0.05,0.05,0.9552
20-Apr-23,533149,3.44,3.3,0.0415,0.0362,0.0362,0.6916
20-Apr-23,533167,28.15,28.41,-0.0092,0.0293,0.0293,0.5598
20-Apr-23,533170,117.5,118.25,-0.0064,0.0348,0.0347,0.6629
20-Apr-23,533202,2.55,2.68,-0.0497,0.0424,0.0424,0.8101
20-Apr-23,533212,107.85,110.1,-0.0206,0.0425,0.0424,0.8101
20-Apr-23,533268,3.29,3.29,0,0.0325,0.0324,0.619
20-Apr-23,533285,40.22,41.55,-0.0325,0.0329,0.0328,0.6266
20-Apr-23,533289,36.42,35.21,0.0338,0.0321,0.0321,0.6133
20-Apr-23,533315,24.07,24.39,-0.0132,0.0449,0.0448,0.8559
20-Apr-23,533407,22.34,21.49,0.0388,0.0345,0.0345,0.6591
20-Apr-23,533427,13.65,13.57,0.0059,0.0444,0.0443,0.8464
20-Apr-23,533477,480.85,482.25,-0.0029,0.0289,0.0288,0.5502
20-Apr-23,533602,4.15,4.14,0.0024,0.0374,0.0373,0.7126
20-Apr-23,533608,84.63,85.04,-0.0048,0.0328,0.0328,0.6266
20-Apr-23,533896,18.75,17.86,0.0486,0.0449,0.0449,0.8578
20-Apr-23,534060,2,2.03,-0.0149,0.039,0.0389,0.7432
20-Apr-23,534063,33.71,33.71,0,0.016,0.0159,0.3038
20-Apr-23,534064,29.53,30.7,-0.0389,0.033,0.0331,0.6324
20-Apr-23,534190,3.35,3.35,0,0.0547,0.0545,1.0412
20-Apr-23,534338,89.72,89.03,0.0077,0.0296,0.0296,0.5655
20-Apr-23,534422,5.41,5.28,0.0243,0.0369,0.0369,0.705
20-Apr-23,534612,18.11,18.43,-0.0175,0.035,0.035,0.6687
20-Apr-23,534618,928.3,909.25,0.0207,0.0313,0.0313,0.598
20-Apr-23,534623,18.13,17.65,0.0268,0.0282,0.0282,0.5388
20-Apr-23,534639,19.85,19.85,0,0.0303,0.0302,0.577
20-Apr-23,534680,190,188,0.0106,0.0346,0.0345,0.6591
20-Apr-23,534691,19.89,20.27,-0.0189,0.0372,0.0372,0.7107
20-Apr-23,534732,22.98,24.18,-0.0509,0.0394,0.0395,0.7546
20-Apr-23,534733,6.22,5.93,0.0477,0.0362,0.0363,0.6935
20-Apr-23,534741,0.94,0.96,-0.0211,0.0364,0.0364,0.6954
20-Apr-23,534755,0.72,0.69,0.0426,0.0405,0.0405,0.7738
20-Apr-23,534796,15.99,15.99,0,0.0334,0.0334,0.6381
20-Apr-23,535136,358.95,354.85,0.0115,0.0352,0.0352,0.6725
20-Apr-23,535204,2.85,2.65,0.0728,0.039,0.0393,0.7508
20-Apr-23,535205,2.67,2.58,0.0343,0.041,0.041,0.7833
20-Apr-23,535267,46.74,49.19,-0.0511,0.0471,0.0471,0.8998
20-Apr-23,535276,638.15,638.88,-0.0011,0.0066,0.0066,0.1261
20-Apr-23,535387,47.64,45.38,0.0486,0.0166,0.0169,0.3229
20-Apr-23,535431,2.51,2.29,0.0917,0.037,0.0375,0.7164
20-Apr-23,535566,99.96,99.4,0.0056,0.0342,0.0341,0.6515
20-Apr-23,535620,96.29,91.71,0.0487,0.0363,0.0364,0.6954
20-Apr-23,535621,56.66,55.03,0.0292,0.0291,0.0291,0.556
20-Apr-23,535657,16.42,14.93,0.0951,0.0396,0.0401,0.7661
20-Apr-23,535667,19.1,19.06,0.0021,0.0337,0.0336,0.6419
20-Apr-23,535693,30,30.05,-0.0017,0.0336,0.0336,0.6419
20-Apr-23,535719,65.82,64.29,0.0235,0.0373,0.0373,0.7126
20-Apr-23,535730,1.43,1.44,-0.007,0.0664,0.0662,1.2647
20-Apr-23,536264,358.55,359.5,-0.0026,0.0365,0.0364,0.6954
20-Apr-23,536493,408,404.6,0.0084,0.023,0.0229,0.4375
20-Apr-23,536565,9,9,0,0.0293,0.0292,0.5579
20-Apr-23,536659,14.01,13.9,0.0079,0.0322,0.0321,0.6133
20-Apr-23,536672,6.32,6.49,-0.0265,0.0365,0.0364,0.6954
20-Apr-23,536709,10.27,10.81,-0.0512,0.0406,0.0407,0.7776
20-Apr-23,536868,13.47,13.17,0.0225,0.0348,0.0348,0.6649
20-Apr-23,536965,7.1,7.1,0,0.0449,0.0448,0.8559
20-Apr-23,536974,18,17.77,0.0129,0.0283,0.0283,0.5407
20-Apr-23,537069,23.41,23.65,-0.0102,0.0381,0.038,0.726
20-Apr-23,537253,65.38,64.39,0.0153,0.0351,0.035,0.6687
20-Apr-23,537254,3.94,3.95,-0.0025,0.0351,0.035,0.6687
20-Apr-23,537259,365.5,373.5,-0.0217,0.0235,0.0235,0.449
20-Apr-23,537326,25.73,24.51,0.0486,0.0367,0.0368,0.7031
20-Apr-23,537392,14.59,13.9,0.0484,0.0383,0.0383,0.7317
20-Apr-23,537524,0.73,0.73,0,0.0323,0.0322,0.6152
20-Apr-23,537536,80.74,76.63,0.0522,0.0337,0.0339,0.6477
20-Apr-23,537707,34,34.35,-0.0102,0.0335,0.0334,0.6381
20-Apr-23,537709,4.2,4.15,0.012,0.0332,0.0331,0.6324
20-Apr-23,537750,144,142.25,0.0122,0.0279,0.0279,0.533
20-Apr-23,537800,3.16,3.32,-0.0494,0.0376,0.0377,0.7203
20-Apr-23,537839,59.5,61,-0.0249,0.0359,0.0359,0.6859
20-Apr-23,537840,24.5,24.5,0,0.0292,0.0291,0.556
20-Apr-23,537985,37.69,36.39,0.0351,0.0341,0.0341,0.6515
20-Apr-23,538081,4.11,4.2,-0.0217,0.0289,0.0289,0.5521
20-Apr-23,538092,72.69,69.5,0.0449,0.0327,0.0328,0.6266
20-Apr-23,538119,29.23,27.84,0.0487,0.0387,0.0388,0.7413
20-Apr-23,538180,0.48,0.49,-0.0206,0.0297,0.0297,0.5674
20-Apr-23,538212,1.17,1.18,-0.0085,0.0333,0.0333,0.6362
20-Apr-23,538273,40.84,38.9,0.0487,0.0364,0.0365,0.6973
20-Apr-23,538351,14.15,14.18,-0.0021,0.0369,0.0368,0.7031
20-Apr-23,538382,179.25,184,-0.0262,0.0367,0.0367,0.7012
20-Apr-23,538395,59.27,59.93,-0.0111,0.0351,0.035,0.6687
20-Apr-23,538401,46.03,47.02,-0.0213,0.0372,0.0372,0.7107
20-Apr-23,538402,72.2,76,-0.0513,0.04,0.0401,0.7661
20-Apr-23,538446,162.9,162.65,0.0015,0.0249,0.0248,0.4738
20-Apr-23,538451,38,39.9,-0.0488,0.0282,0.0284,0.5426
20-Apr-23,538452,25.91,24.68,0.0486,0.0287,0.0289,0.5521
20-Apr-23,538464,2.15,2.06,0.0428,0.0401,0.0401,0.7661
20-Apr-23,538465,26.45,26.45,0,0.0193,0.0193,0.3687
20-Apr-23,538476,24.66,24.94,-0.0113,0.0357,0.0356,0.6801
20-Apr-23,538521,20,19.95,0.0025,0.0199,0.0198,0.3783
20-Apr-23,538540,0.92,0.87,0.0559,0.0371,0.0372,0.7107
20-Apr-23,538542,6.1,6.73,-0.0983,0.0505,0.0509,0.9724
20-Apr-23,538546,67.76,68.99,-0.018,0.0578,0.0576,1.1004
20-Apr-23,538556,41.11,41.11,0,0.0112,0.0111,0.2121
20-Apr-23,538563,6.01,6.01,0,0.0006,0.0006,0.0115
20-Apr-23,538564,237.65,242.65,-0.0208,0.031,0.031,0.5923
20-Apr-23,538565,317.95,318.6,-0.002,0.0336,0.0335,0.64
20-Apr-23,538568,43.75,41.71,0.0478,0.0353,0.0353,0.6744
20-Apr-23,538569,2.4,2.38,0.0084,0.0378,0.0377,0.7203
20-Apr-23,538596,3.65,3.7,-0.0136,0.0444,0.0443,0.8464
20-Apr-23,538597,14.23,14.9,-0.046,0.0329,0.033,0.6305
20-Apr-23,538607,10.99,10.94,0.0046,0.0387,0.0386,0.7375
20-Apr-23,538609,52.14,49.66,0.0487,0.0188,0.0191,0.3649
20-Apr-23,538610,21.8,22.65,-0.0382,0.0317,0.0318,0.6075
20-Apr-23,538611,37.8,37.8,0,0.0387,0.0386,0.7375
20-Apr-23,538634,153.55,157,-0.0222,0.0339,0.0339,0.6477
20-Apr-23,538646,38.94,37.99,0.0247,0.0381,0.0381,0.7279
20-Apr-23,538647,26.94,25.66,0.0487,0.0325,0.0326,0.6228
20-Apr-23,538652,3.81,3.81,0,0.0026,0.0026,0.0497
20-Apr-23,538668,127.05,132.65,-0.0431,0.0068,0.0074,0.1414
20-Apr-23,538674,4.09,4.09,0,0.0352,0.0351,0.6706
20-Apr-23,538683,655.9,657.44,-0.0023,0.0066,0.0066,0.1261
20-Apr-23,538706,17.63,17.42,0.012,0.0328,0.0328,0.6266
20-Apr-23,538707,43.64,39.55,0.0984,0.0379,0.0385,0.7355
20-Apr-23,538708,8.3,8.4,-0.012,0.046,0.0459,0.8769
20-Apr-23,538713,29.11,29.5,-0.0133,0.0381,0.038,0.726
20-Apr-23,538714,50.35,50,0.007,0.0343,0.0342,0.6534
20-Apr-23,538715,167.05,166.85,0.0012,0.0405,0.0404,0.7718
20-Apr-23,538732,58.24,61.25,-0.0504,0.0373,0.0374,0.7145
20-Apr-23,538733,7.78,7.63,0.0195,0.0467,0.0466,0.8903
20-Apr-23,538734,156.5,154.05,0.0158,0.0339,0.0338,0.6457
20-Apr-23,538742,16.97,16.97,0,0.0334,0.0333,0.6362
20-Apr-23,538770,11.89,11.84,0.0042,0.0437,0.0435,0.8311
20-Apr-23,538772,33.04,35.31,-0.0664,0.0358,0.0361,0.6897
20-Apr-23,538777,16.55,16.55,0,0.0016,0.0016,0.0306
20-Apr-23,538778,17.59,17.67,-0.0045,0.0399,0.0398,0.7604
20-Apr-23,538787,7.31,7.25,0.0082,0.0891,0.0889,1.6984
20-Apr-23,538788,12.08,12.3,-0.018,0.0375,0.0375,0.7164
20-Apr-23,538795,264.9,272.95,-0.0299,0.0256,0.0256,0.4891
20-Apr-23,538812,12.74,13.41,-0.0513,0.035,0.0351,0.6706
20-Apr-23,538833,11.45,12.05,-0.0511,0.037,0.0371,0.7088
20-Apr-23,538834,17.8,17.5,0.017,0.0407,0.0406,0.7757
20-Apr-23,538837,55.19,54.24,0.0174,0.0318,0.0318,0.6075
20-Apr-23,538838,35.9,36.74,-0.0231,0.0367,0.0366,0.6992
20-Apr-23,538857,4.35,4.35,0,0.0335,0.0335,0.64
20-Apr-23,538860,1.33,1.31,0.0152,0.0399,0.0398,0.7604
20-Apr-23,538862,9.95,9.95,0,0.0172,0.0172,0.3286
20-Apr-23,538863,7.77,7.77,0,0.0042,0.0042,0.0802
20-Apr-23,538868,9.05,7.78,0.1512,0.0274,0.0293,0.5598
20-Apr-23,538874,9.67,10.43,-0.0757,0.0387,0.039,0.7451
20-Apr-23,538875,14.72,15.15,-0.0288,0.0365,0.0364,0.6954
20-Apr-23,538881,8.46,8.46,0,0.0237,0.0236,0.4509
20-Apr-23,538882,23.73,23.11,0.0265,0.0389,0.0388,0.7413
20-Apr-23,538890,81.66,83.37,-0.0207,0.0312,0.0311,0.5942
20-Apr-23,538891,188.65,188.75,-0.0005,0.0246,0.0246,0.47
20-Apr-23,538894,19.77,19.38,0.0199,0.0408,0.0407,0.7776
20-Apr-23,538895,26.5,25.55,0.0365,0.0227,0.0228,0.4356
20-Apr-23,538896,484.65,501,-0.0332,0.0289,0.0289,0.5521
20-Apr-23,538918,8.05,8,0.0062,0.0331,0.0331,0.6324
20-Apr-23,538920,21.27,21.89,-0.0287,0.0345,0.0345,0.6591
20-Apr-23,538922,29.23,29.96,-0.0247,0.0412,0.0412,0.7871
20-Apr-23,538923,51.94,51.16,0.0151,0.0275,0.0275,0.5254
20-Apr-23,538926,50.65,50.65,0,0.013,0.013,0.2484
20-Apr-23,538928,6.85,7.21,-0.0512,0.0378,0.0379,0.7241
20-Apr-23,538935,24.8,24.8,0,0.0191,0.0191,0.3649
20-Apr-23,538942,16.63,16.96,-0.0196,0.033,0.0329,0.6286
20-Apr-23,538943,85.62,80.46,0.0622,0.043,0.0431,0.8234
20-Apr-23,538952,1.55,1.93,-0.2193,0.0399,0.0427,0.8158
20-Apr-23,538964,612.95,639.4,-0.0422,0.0395,0.0395,0.7546
20-Apr-23,538965,29.54,29.59,-0.0017,0.0337,0.0336,0.6419
20-Apr-23,538970,50.89,51.71,-0.016,0.0296,0.0296,0.5655
20-Apr-23,538975,0.75,0.78,-0.0392,0.0389,0.0389,0.7432
20-Apr-23,538987,525.85,521.7,0.0079,0.035,0.0349,0.6668
20-Apr-23,538992,876,876,0,0.0201,0.02,0.3821
20-Apr-23,538993,6.8,6.8,0,0.0145,0.0145,0.277
20-Apr-23,539005,17.25,17.25,0,0.0333,0.0332,0.6343
20-Apr-23,539006,2316.45,2352.7,-0.0155,0.0274,0.0274,0.5235
20-Apr-23,539011,146.2,146.95,-0.0051,0.0362,0.0361,0.6897
20-Apr-23,539012,107.2,100.25,0.067,0.0326,0.0329,0.6286
20-Apr-23,539013,78.65,79.94,-0.0163,0.0308,0.0307,0.5865
20-Apr-23,539016,6.98,6.98,0,0.0227,0.0227,0.4337
20-Apr-23,539017,48.77,48.49,0.0058,0.0265,0.0264,0.5044
20-Apr-23,539018,419.85,427.85,-0.0189,0.0259,0.0259,0.4948
20-Apr-23,539031,191.3,191,0.0016,0.0075,0.0075,0.1433
20-Apr-23,539032,6.1,5.94,0.0266,0.0399,0.0399,0.7623
20-Apr-23,539040,46.81,44.59,0.0486,0.1735,0.1731,3.3071
20-Apr-23,539042,465.05,466.7,-0.0035,0.0298,0.0298,0.5693
20-Apr-23,539090,19.25,19.25,0,0.0133,0.0133,0.2541
20-Apr-23,539091,35.95,35.95,0,0.003,0.003,0.0573
20-Apr-23,539096,8.21,8.8,-0.0694,0.0527,0.0528,1.0087
20-Apr-23,539097,14.01,14,0.0007,0.0376,0.0375,0.7164
20-Apr-23,539110,11.89,11.89,0,0.0186,0.0185,0.3534
20-Apr-23,539111,14.1,14.99,-0.0612,0.0388,0.039,0.7451
20-Apr-23,539112,72.7,74,-0.0177,0.0382,0.0382,0.7298
20-Apr-23,539113,1277.65,1277,0.0005,0.0283,0.0282,0.5388
20-Apr-23,539115,57.41,57.49,-0.0014,0.0426,0.0425,0.812
20-Apr-23,539117,17.35,17.35,0,0.0485,0.0483,0.9228
20-Apr-23,539119,23,23,0,0.0151,0.015,0.2866
20-Apr-23,539120,18.2,18.2,0,0.0252,0.0252,0.4814
20-Apr-23,539121,65.77,62.64,0.0488,0.0333,0.0334,0.6381
20-Apr-23,539122,7.45,7.24,0.0286,0.0394,0.0394,0.7527
20-Apr-23,539123,5.16,4.94,0.0436,0.036,0.036,0.6878
20-Apr-23,539124,33,31.74,0.0389,0.0285,0.0285,0.5445
20-Apr-23,539132,38.8,38.89,-0.0023,0.0329,0.0329,0.6286
20-Apr-23,539143,8.08,8.5,-0.0507,0.0417,0.0418,0.7986
20-Apr-23,539149,3.12,3,0.0392,0.0411,0.0411,0.7852
20-Apr-23,539151,20.45,20.07,0.0188,0.0381,0.038,0.726
20-Apr-23,539174,13.96,14.69,-0.051,0.0293,0.0295,0.5636
20-Apr-23,539175,4.4,4.5,-0.0225,0.0162,0.0162,0.3095
20-Apr-23,539176,76.95,74.18,0.0367,0.0285,0.0286,0.5464
20-Apr-23,539177,214.8,200.4,0.0694,0.0372,0.0375,0.7164
20-Apr-23,539189,300.25,295.75,0.0151,0.0199,0.0199,0.3802
20-Apr-23,539190,31.68,31.68,0,0.0207,0.0206,0.3936
20-Apr-23,539195,135.7,133.45,0.0167,0.0358,0.0357,0.682
20-Apr-23,539196,55.32,55.02,0.0054,0.0377,0.0376,0.7183
20-Apr-23,539199,530.5,517.9,0.024,0.0285,0.0285,0.5445
20-Apr-23,539206,21.75,21.75,0,0.0113,0.0113,0.2159
20-Apr-23,539216,4.53,4.53,0,0.0322,0.0321,0.6133
20-Apr-23,539217,1.08,1.08,0,0.0306,0.0305,0.5827
20-Apr-23,539218,85,85,0,0.0365,0.0364,0.6954
20-Apr-23,539219,4.97,4.91,0.0121,0.0367,0.0366,0.6992
20-Apr-23,539220,79.1,79.2,-0.0013,0.0151,0.0151,0.2885
20-Apr-23,539223,5.35,5.11,0.0459,0.0535,0.0534,1.0202
20-Apr-23,539226,78.24,80.15,-0.0241,0.0372,0.0371,0.7088
20-Apr-23,539227,63.86,64.96,-0.0171,0.0409,0.0408,0.7795
20-Apr-23,539228,7.38,7.4,-0.0027,0.0363,0.0363,0.6935
20-Apr-23,539230,20,20,0,0.0139,0.0139,0.2656
20-Apr-23,539253,18.25,18.25,0,0.0041,0.0041,0.0783
20-Apr-23,539255,151.45,143.3,0.0553,0.0408,0.0409,0.7814
20-Apr-23,539267,19.38,19.26,0.0062,0.042,0.0419,0.8005
20-Apr-23,539275,199.85,193.3,0.0333,0.0376,0.0376,0.7183
20-Apr-23,539277,0.8,0.77,0.0382,0.2646,0.264,5.0437
20-Apr-23,539278,3.99,4.1,-0.0272,0.0427,0.0427,0.8158
20-Apr-23,539288,12.36,12.13,0.0188,0.0305,0.0305,0.5827
20-Apr-23,539291,6.44,6.14,0.0477,0.0411,0.0411,0.7852
20-Apr-23,539300,84.26,86.95,-0.0314,0.0333,0.0333,0.6362
20-Apr-23,539304,56.96,57,-0.0007,0.0361,0.036,0.6878
20-Apr-23,539310,80.35,79.67,0.0085,0.0169,0.0169,0.3229
20-Apr-23,539314,155.2,157.2,-0.0128,0.0355,0.0355,0.6782
20-Apr-23,539353,297.9,302.6,-0.0157,0.0323,0.0323,0.6171
20-Apr-23,539354,51.1,50.54,0.011,0.0337,0.0336,0.6419
20-Apr-23,539378,22.44,21.38,0.0484,0.0323,0.0324,0.619
20-Apr-23,539383,7,6.67,0.0483,0.0367,0.0368,0.7031
20-Apr-23,539384,19.89,19.89,0,0.0353,0.0353,0.6744
20-Apr-23,539391,16.68,15.9,0.0479,0.0351,0.0351,0.6706
20-Apr-23,539393,24.55,24.55,0,0.0037,0.0037,0.0707
20-Apr-23,539398,133.75,134.75,-0.0074,0.0391,0.039,0.7451
20-Apr-23,539399,122.1,124.5,-0.0195,0.0283,0.0283,0.5407
20-Apr-23,539402,18,17.72,0.0157,0.0391,0.039,0.7451
20-Apr-23,539405,19.94,19,0.0483,0.0315,0.0316,0.6037
20-Apr-23,539406,34.55,34.55,0,0.0361,0.0361,0.6897
20-Apr-23,539409,17.6,17.6,0,0.031,0.031,0.5923
20-Apr-23,539410,1.8,1.74,0.0339,0.0387,0.0386,0.7375
20-Apr-23,539428,73.44,72.67,0.0105,0.0331,0.033,0.6305
20-Apr-23,539434,6.65,6.65,0,0.0036,0.0036,0.0688
20-Apr-23,539435,8.72,8.72,0,0.0035,0.0035,0.0669
20-Apr-23,539449,27.55,27.55,0,0.011,0.011,0.2102
20-Apr-23,539468,18.95,18.95,0,0.0019,0.0019,0.0363
20-Apr-23,539469,155.7,148.3,0.0487,0.0364,0.0364,0.6954
20-Apr-23,539470,1.14,1.14,0,0.0749,0.0747,1.4271
20-Apr-23,539479,280,282.35,-0.0084,0.0326,0.0325,0.6209
20-Apr-23,539488,10,10,0,0,0,0
20-Apr-23,539492,28.67,27.31,0.0486,0.0271,0.0273,0.5216
20-Apr-23,539494,6.32,6.48,-0.025,0.0902,0.09,1.7194
20-Apr-23,539506,1.84,1.91,-0.0373,0.0364,0.0364,0.6954
20-Apr-23,539515,98.3,104.7,-0.0631,0.0388,0.0389,0.7432
20-Apr-23,539518,115.22,118.43,-0.0275,0.0348,0.0348,0.6649
20-Apr-23,539519,10.84,10.5,0.0319,0.0351,0.0351,0.6706
20-Apr-23,539522,99.5,99.5,0,0.0253,0.0252,0.4814
20-Apr-23,539526,0.95,1,-0.0513,0.0442,0.0442,0.8444
20-Apr-23,539527,475.05,476.2,-0.0024,0.0331,0.0331,0.6324
20-Apr-23,539528,19.75,19.75,0,0.041,0.0409,0.7814
20-Apr-23,539533,10.5,10.5,0,0.0009,0.0009,0.0172
20-Apr-23,539543,13.12,13.12,0,0,0,0
20-Apr-23,539544,5.2,5.47,-0.0506,0.0339,0.034,0.6496
20-Apr-23,539545,21.93,21,0.0433,0.0354,0.0355,0.6782
20-Apr-23,539546,57.9,58.4,-0.0086,0.0337,0.0336,0.6419
20-Apr-23,539552,21.2,21.2,0,0.0128,0.0128,0.2445
