SUBJECT,"Exports in goods, s.a.","Exports in goods, s.a.","Exports in goods, s.a.","GDP Imports of goods and services; constant prices, s.a.","GDP Imports of goods and services; constant prices, s.a.",Overnight interbank rate,"Exchange rates,  monthly averages, National currency per US dollar","Broad money, s.a.","Broad money, s.a.","Broad money, s.a.","Narrow money, s.a.","Narrow money, s.a.","Manufacturing - Confidence indicator, s.a.","Total manufacturing, s.a.","Total manufacturing, s.a.","Total manufacturing, s.a.","Current account as a % of GDP, s.a.",Long-term interest rate,3 month interbank rate,"Imports in goods, s.a.","Imports in goods, s.a.","Imports in goods, s.a.","Passenger car registrations, s.a.",Share prices,Share prices,Consumer prices: all items,Consumer prices: all items,Consumer prices: all items,"Industrial production, s.a.","Industrial production, s.a.","Industrial production, s.a.","Gross domestic product; constant prices, s.a.","Gross domestic product; constant prices, s.a.","GDP Private final consumption expenditure; constant prices, s.a.","GDP Private final consumption expenditure; constant prices, s.a.","GDP Government consumption expenditure; constant prices, s.a.","GDP Government consumption expenditure; constant prices, s.a.","GDP Gross fixed capital formation; constant prices, s.a.","GDP Gross fixed capital formation; constant prices, s.a.","GDP Exports; constant prices, s.a.","GDP Exports; constant prices, s.a."
LOCATION,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND
MEASURE,GP,GY,ST,GP,GY,ST,ST,GP,GY,ST,GP,ST,ST,GP,GY,ST,ST,ST,ST,GP,GY,ST,ST,GP,GY,GP,GY,ST,GP,GY,ST,GP,GY,GP,GY,GP,GY,GP,GY,GP,GY
FREQUENCY,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q
TIME_PERIOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1951-07-01,,,,,,,,,,0.0387169105510776,,0.128618153468933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1951-10-01,,,,,,,,-2.46592707400157,,0.0377621797715817,-3.04233377634833,0.124705159943432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952-01-01,,,,,,,,-1.34055246314653,,0.0372559579405159,-2.31058845732679,0.121823736912088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952-04-01,,,,,,,,-2.14634010148372,,0.0364563183750467,-2.57302804512064,0.118689177995726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952-07-01,,,,,,,,0.671230792081422,-5.19997192280048,0.0367010244096392,0.256164543295206,0.11899321758648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952-10-01,,,,,,,,-0.464095328135798,-3.25924060765245,0.0365306966699761,-0.995239580298145,0.117808949987189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-01-01,,,,,,,,-0.478798626271797,-2.41144145162752,0.0363557881961528,-1.11893029563309,0.116490749954815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-04-01,,,,,,,,1.37917492614723,1.10086759151174,0.0368571981111573,1.13941517611307,0.117818063238568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-07-01,,,,,,,,-0.121879527291798,0.303229725096873,0.0368122767323264,-0.254735264296009,0.117517939083789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-10-01,,,,,,,,0.93167160545184,1.71116355542158,0.0371552462619619,0.973045147525092,0.118661441687515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954-01-01,,,,,,,,1.31312576794946,3.54121973861079,0.0376431413747728,1.27984110252021,0.120180119591075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954-04-01,,,,,,,,0.650184788320001,2.79713120746288,0.0378878913538373,0.688858946470352,0.121007991096757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954-07-01,,,,,,,,1.11609800028686,4.07079010592846,0.0383107573515884,0.894714540847428,0.122090667188687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954-10-01,,,,,,,,2.9057360520384,6.10474193694274,0.0394239668397624,2.80342519197352,0.125513387709703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955-01-01,,,,,,,,2.42751818728609,7.2726034555462,0.0403809908049473,1.87217163758856,0.127863213755781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955-04-01,,,,,,,,2.32986385484298,9.0628589247647,0.0413218129139392,2.07268579602039,0.130513416425632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955-07-01,,,,,,,,3.48974565144172,11.6226332042277,0.0427638390832003,3.57889310194539,0.135184352083202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955-10-01,,,,,,,,3.15278379920652,11.8913052293342,0.0441120904737342,3.25809172766396,0.139588782275521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956-01-01,,,,,,,,2.59667407499705,12.0760771764494,0.0452575376910049,2.70615191247871,0.143366266776676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956-04-01,,,,,,,,2.52089943291331,12.289496821093,0.046398434702008,2.30352689786872,0.146668747294347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956-07-01,,,,,,,,1.22280953724241,9.83122467301419,0.0469657991866753,0.750342078734739,0.14776926462165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956-10-01,,,,,,,,1.1558203761117,7.70152736042733,0.0475086394634786,1.40280603282733,0.149842180780427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1957-01-01,,,,,,,4.78733333333333,2.2551888620187,7.34102149628194,0.0485800490091556,1.77324938266209,0.152499256326083,,,,,,,,,,,,,,,,2.18651949271435,,,,,,,,,,,,,
1957-04-01,,,,,,,4.79733333333333,3.22283705350293,8.07320411174292,0.0501457048292325,2.01178351705458,0.155567211228482,,,,,,,,,,,,-7.21040191243061,,3.13531353113007,,2.25507373423022,,,,,,,,,,,,,
1957-07-01,,,,,,,4.80233333333333,2.1018181214954,9.0152995735057,0.0511996763404849,0.528921523752092,0.15639003969257,,,,,,,,,,,,-2.6973998060586,,2.39999999934796,,2.30919550383704,,,,,,,,,,,,,
1957-10-01,,,,,,,4.77966666666667,2.20582440644979,10.1471574511109,0.0523290512972267,0.865515329492275,0.157743619459909,,,,,,,,,,,,-5.19013361720582,,0.312499999807667,,2.31641173978209,,,,,,,,,,,,,
1958-01-01,,,,,,,4.75833333333333,2.38560729610558,10.287122146691,0.0535774169629561,-0.0425965180159491,0.157676426170626,,,,,,,,,,,,-0.135501296188951,-14.5152983332287,-2.72585669614698,3.05280528122307,2.25326967526291,,,,,,,,,,,,,
1958-04-01,,,,,,,4.75533333333333,1.91040346976281,8.89555554364042,0.0546009617956257,0.335394815024702,0.158205264728519,,,,,,,,,,,,4.667571167518,-3.57242320419658,2.80224179250831,2.71999999998924,2.31641173980104,,,,,,,,,,,,,
1958-07-01,,,,,,,4.77333333333333,1.83636331168115,8.60060272432192,0.0556036338258656,1.12925160500989,0.159991800219676,,,,,,,,,,,,8.91884887717721,7.93936280922198,5.84112149578578,6.17187500112506,2.45171616386547,,,,,,,,,,,,,
1958-10-01,,,,,,,4.77233333333333,3.02404457891869,9.46940907651531,0.0572851125002585,0.80184723820024,0.161274690051084,,,,,,,,,,,,0.59509638222602,14.5257452572495,1.10375275869092,7.00934579500029,2.4787770486594,,,,,,,,,,,,,
1959-01-01,,,,,,,4.765,2.47734920284134,9.5679830303362,0.0587042647781304,1.45629886521575,0.163623331532178,,,,,,,,,,,,-0.473260748189823,14.1383988682909,-3.20232896683154,6.48518814895301,2.39939845320701,,,,,,,,,,,,,
1959-04-01,,,,,,,4.75633333333333,3.28884516259529,11.0499200232893,0.0606349571505231,2.37237571713847,0.167505091717021,,,,,,,,,,,,6.89491204150898,16.5672803093664,1.35338345939238,4.98442367618573,2.43187151499763,,,,,,,,,,,,,
1959-07-01,,,,,,,4.766,2.85750655476573,12.163290748058,0.0623676050255787,0.810374932559393,0.168862510991056,,,,,,,,,,,,2.55782916867424,9.75958104465406,4.45103857600985,3.60559234737563,2.54011505424917,,,,,,,,,,,,,
1959-10-01,,,,,,,4.776,2.97049599518852,12.1069800543615,0.0642202322351585,1.84804312562173,0.171983163017178,,,,,,,,,,,,2.125352411841,11.4292475268393,0.852272726738688,3.34788937431058,2.56176376208432,,,,,,,,,,,,,
1960-01-01,,,,,,,4.7619000037619,2.70452634645863,12.3562183254293,0.0659570853357153,2.35928833224676,0.176040741715672,,,,,,,,,,,,2.35718838006738,14.5981930674616,-2.88732394408702,3.68421052641555,2.48779734359072,,,,,,,,,,,,,
1960-04-01,,,,,,,4.7619000037619,1.97862293965987,10.9322040135386,0.0672621273564988,1.76038982194806,0.179139745015316,,,,,,,,,,,,6.88796680478605,14.5907473288041,1.01522842653125,3.33827893122822,2.51305416941734,,,,,,,,,,,,,
