2019-06-29,INR,68.9671439411,2019-06-30
2019-06-29,EUR,0.8794011777995995,2019-06-30
2019-06-29,GBP,0.7874974063000874,2019-06-30
2019-06-30,INR,68.9508138162,2019-07-01
2019-06-30,EUR,0.88068971619958,2019-07-01
2019-06-30,GBP,0.788043423099835,2019-07-01
2019-07-01,INR,69.0233972205,2019-07-02
2019-07-01,EUR,0.8865746988003057,2019-07-02
2019-07-01,GBP,0.7914836334995586,2019-07-02
2019-07-02,INR,68.8982720033,2019-07-03
2019-07-02,EUR,0.8855143281999415,2019-07-03
2019-07-02,GBP,0.7939697522001202,2019-07-03
2019-07-03,INR,68.8017376455,2019-07-04
2019-07-03,EUR,0.8868279231999485,2019-07-04
2019-07-03,GBP,0.7957859265998765,2019-07-04
2019-07-04,INR,68.5906204118,2019-07-05
2019-07-04,EUR,0.8863097397002354,2019-07-05
2019-07-04,GBP,0.7947539126999784,2019-07-05
2019-07-05,INR,68.5492765719,2019-07-06
2019-07-05,EUR,0.8918162844997706,2019-07-06
2019-07-05,GBP,0.7998660575001606,2019-07-06
2019-07-07,INR,68.4982631894,2019-07-08
2019-07-07,EUR,0.890840298500236,2019-07-08
2019-07-07,GBP,0.7985789408996845,2019-07-08
2019-07-08,INR,68.5972978005,2019-07-09
2019-07-08,EUR,0.8918794958999625,2019-07-09
2019-07-08,GBP,0.7992416645002496,2019-07-09
2019-07-16,INR,68.6966759364,2019-07-17
2019-07-16,EUR,0.891934217700425,2019-07-17
2019-07-16,GBP,0.8055772120997353,2019-07-17
2019-07-17,INR,68.7592399177,2019-07-18
2019-07-17,EUR,0.8896834044005496,2019-07-18
2019-07-17,GBP,0.8039517499002691,2019-07-18
2019-07-18,INR,68.7572744240,2019-07-19
2019-07-18,EUR,0.8878235051002246,2019-07-19
2019-07-18,GBP,0.7970532050000916,2019-07-19
2019-07-29,INR,68.7484207770,2019-07-30
2019-07-29,EUR,0.8976778136998868,2019-07-30
2019-07-29,GBP,0.8174160632999349,2019-07-30
2019-07-31,INR,69.0909714248,2019-08-01
2019-07-31,EUR,0.905373477199578,2019-08-01
2019-07-31,GBP,0.824821391799523,2019-08-01
2019-08-22,INR,71.9305897542,2019-08-23
2019-08-22,EUR,0.9018107332005154,2019-08-23
2019-08-22,GBP,0.8167237598998727,2019-08-23
2019-08-22,INR,71.9305897542,2019-08-23
2019-08-22,EUR,0.9018107332005154,2019-08-23
2019-08-22,GBP,0.8167237598998727,2019-08-23
2019-10-03,INR,71.1362358086,2019-10-04
2019-10-03,EUR,0.9109336394999518,2019-10-04
2019-10-03,GBP,0.8099191293997811,2019-10-04
2019-10-10,INR,70.9316054251,2019-10-11
2019-10-10,EUR,0.9077820766005394,2019-10-11
2019-10-10,GBP,0.8039036141996538,2019-10-11
2019-10-13,INR,70.9646973577,2019-10-14
2019-10-13,EUR,0.9056537933003065,2019-10-14
2019-10-13,GBP,0.7915449835002787,2019-10-14
2019-10-20,INR,71.0391392711,2019-10-21
2019-10-20,EUR,0.8960795879994633,2019-10-21
2019-10-20,GBP,0.7747121172999372,2019-10-21
2019-10-23,INR,70.8510702539,2019-10-24
2019-10-23,EUR,0.8978827922002034,2019-10-24
2019-10-23,GBP,0.7741459794997291,2019-10-24
2019-10-25,INR,70.7698321677,2019-10-26
2019-10-25,EUR,0.9023323025994889,2019-10-26
2019-10-25,GBP,0.7792922298004078,2019-10-26
2019-10-26,INR,70.8453111384,2019-10-27
2019-10-26,EUR,0.9024908226002546,2019-10-27
2019-10-26,GBP,0.7796123803003169,2019-10-27
2019-10-26,INR,70.8352149381,2019-10-27
2019-10-26,EUR,0.9025272908999328,2019-10-27
2019-10-26,GBP,0.7795397954001316,2019-10-27
2019-11-02,INR,70.7113341499,2019-11-03
2019-11-02,EUR,0.8952128010997847,2019-11-03
2019-11-02,GBP,0.7728068625998863,2019-11-03
2019-11-06,INR,71.0070809652,2019-11-07
2019-11-06,EUR,0.9027118888003505,2019-11-07
2019-11-06,GBP,0.7767485554001143,2019-11-07
2019-11-07,INR,71.1383414759,2019-11-08
2019-11-07,EUR,0.9047114055994617,2019-11-08
2019-11-07,GBP,0.7803704259004198,2019-11-08
2019-11-07,INR,71.2599157895,2019-11-08
2019-11-07,EUR,0.9049027229994416,2019-11-08
2019-11-07,GBP,0.7803433172999514,2019-11-08
2019-11-08,INR,71.3741364227,2019-11-09
2019-11-08,EUR,0.9074753744001466,2019-11-09
2019-11-08,GBP,0.7827036417996405,2019-11-09
2019-11-14,INR,71.8541784995,2019-11-15
2019-11-14,EUR,0.9069812571995945,2019-11-15
2019-11-14,GBP,0.7763646966997597,2019-11-15
2019-11-21,INR,71.7376861371,2019-11-22
2019-11-21,EUR,0.9038034190004507,2019-11-22
2019-11-21,GBP,0.7741674257000513,2019-11-22
2019-11-26,INR,71.4437258245,2019-11-27
2019-11-26,EUR,0.9081259566003915,2019-11-27
2019-11-26,GBP,0.777943532400178,2019-11-27
2019-11-29,INR,71.7424386050,2019-11-30
2019-11-29,EUR,0.9076305129004265,2019-11-30
2019-11-29,GBP,0.773189429999606,2019-11-30
2019-11-29,INR,71.7402954449,2019-11-30
2019-11-29,EUR,0.9076273997995409,2019-11-30
2019-11-29,GBP,0.7731864778003119,2019-11-30
2019-11-30,INR,71.7874429349,2019-12-01
2019-11-30,EUR,0.9076895098003841,2019-12-01
2019-11-30,GBP,0.7734605789000282,2019-12-01
2019-11-30,INR,71.7915115022,2019-12-01
2019-11-30,EUR,0.9077322091003703,2019-12-01
2019-11-30,GBP,0.7735156176998121,2019-12-01
2019-12-03,INR,71.7309729531,2019-12-04
2019-12-03,EUR,0.902914894399709,2019-12-04
2019-12-03,GBP,0.7696562935000767,2019-12-04
2019-12-07,INR,71.2929386650,2019-12-08
2019-12-07,EUR,0.9042069412997403,2019-12-08
2019-12-07,GBP,0.7612260554998079,2019-12-08
2019-12-11,INR,70.7681630982,2019-12-14
2019-12-11,EUR,0.9015750632002226,2019-12-14
2019-12-11,GBP,0.7589687028000425,2019-12-14
2019-12-14,INR,70.6690308262,2019-12-15
2019-12-14,EUR,0.8993047432004063,2019-12-15
2019-12-14,GBP,0.7501555161003026,2019-12-15
2019-12-15,INR,70.7994325984,2019-12-16
2019-12-15,EUR,0.8983975179997012,2019-12-16
2019-12-15,GBP,0.7469839343999696,2019-12-16
2019-12-16,INR,70.9684038579,2019-12-17
2019-12-16,EUR,0.8970089530001205,2019-12-17
2019-12-16,GBP,0.7519684151996122,2019-12-17
2019-12-20,INR,71.1155543427,2019-12-21
2019-12-20,EUR,0.9027380866997768,2019-12-21
2019-12-20,GBP,0.7692280111003013,2019-12-21
2019-12-21,INR,71.1077239262,2019-12-22
2019-12-21,EUR,0.9026044491001868,2019-12-22
2019-12-21,GBP,0.7690820552998309,2019-12-22
2019-12-24,INR,71.2534452502,2019-12-25
2019-12-24,EUR,0.9020995482002312,2019-12-25
2019-12-24,GBP,0.7717390487996879,2019-12-25
2019-12-27,INR,71.4224506389,2019-12-28
2019-12-27,EUR,0.8948300639001244,2019-12-28
2019-12-27,GBP,0.7648345269995938,2019-12-28
2019-12-28,INR,71.4334321180,2019-12-29
2019-12-28,EUR,0.8949132004994426,2019-12-29
2019-12-28,GBP,0.7644647270997885,2019-12-29
2019-12-31,INR,71.3680844342,2020-01-01
2019-12-31,EUR,0.8931957108995415,2020-01-01
2019-12-31,GBP,0.754375995699764,2020-01-01
2020-01-01,INR,71.3671574368,2020-01-03
